Name;Dosage;Forme;Presentation;Price;Remboursement;DCI;Type;Prescription;Image
LYSANXIA;10 mg;Comprimes secables;B/40;5.602;2.24;PRAZEPAM;Anxiolytiques (calmants);Oui;https://pharmnet-dz.com/img/medics/2846.png
LYSANXIA;15 mg/ml;Gouttes buvables;FL/20 ml;5.545;2.216;PRAZEPAM;Anxiolytiques (calmants);Oui;https://assets.medipim.be/media/450x450/ff7/68e/ff768ea409de6f81054fe6333310324deeff1f5e.jpg
MADOPAR;250 mg;Comprimes quadrisecables;B/100;76.092;64.6;BENSERAZIDE+LEVODOPA;Autres;Oui;https://images.amavita.ch/product-images/650/650/madopar-tabl-250-mg-30-stk-gallery-1-002BOA.jpg
MAXIDEX;0,10%;Collyre;FL/5 ml;2.033;1.725;DEXAMETHASONE;Cortico�des;Non;https://vinmec-prod.s3.amazonaws.com/images/20220628_155749_166343_Maxidex.max-800x800.jpg
MECIR LP;0,4 mg;Comprimes � liberation prolongee;B/30;37.04;11.256;TAMSULOSINE;Antihypertenseurs;Oui;https://pillintrip.com/uploads/medicines/mecir-lp/Mecir%20LP_EN.png
MECLON;500 mg/100 mg;Ovules;B/10;17.794;7.116;CLOTRIMAZOLE+METRONIDAZOLE;Antibiotiques;Oui;https://static.xfarma.it/media/catalog/product/cache/369016c29a18e368918e7a3015d9d84f/0/2/023703010-meclon-10-ovuli-vag-100-500mg.jpg
MEDAXON;4 mg/ml;Solution injectable;B/1 amp 1 ml;1.35;0.623;DEXAMETHASONE;Cortico�des;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/medaxon-4-10.png
MEDAXON;4 mg/ml;Solution injectable;B/1/1 ml;1.095;0.623;DEXAMETHASONE;Cortico�des;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/medaxon-4-10.png
MEDAXON;4 mg/ml;Solution injectable;B/10 amps 1 ml;9.03;6.231;DEXAMETHASONE;Cortico�des;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/medaxon-4-10.png
MEDAXON;4 mg/ml;Solution injectable;B/10/1 ml;8.23;6.231;DEXAMETHASONE;Cortico�des;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/medaxon-4-10.png
MEDAXON FORT;8 mg;Solution injectable;B/1 amp 2 ml;1.565;1.063;DEXAMETHASONE;Cortico�des;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/medaxon-8-1.png
MEDICLAV;500 mg/62,5 mg;Comprimes pellicules;B/12;9.03;6.222;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;http://kanozon.com/cdn/shop/products/20210306_110920_1024x.jpg?v=1631628173
MEDIPREX;10 mg;Comprimes pellicules secables;B/15;13.625;10.787;ESCITALOPRAM;Antid�presseurs;Oui;https://www.pharmabolix.com/sites/default/files/Mediprex.jpg
MEDIPREX;10 mg;Comprimes pellicules secables;B/30;26.065;21.573;ESCITALOPRAM;Antid�presseurs;Oui;https://www.pharmabolix.com/sites/default/files/Mediprex.jpg
MEDISIUM;75 mg/3 ml;Solution injectable;B/5/3 ml;5.195;2.754;DICLOFENAC;Anti-inflammatoires;Oui;https://weqaya.ly/wp-content/uploads/2024/10/MED015.jpg
MEDROL;16 mg;Comprimes secables;B/20;7.022;5.967;METHYLPREDNISOLONE;Cortico�des;Oui;https://farmamelody.com/wp-content/uploads/2020/12/Medrol201620mg20Pfiser20120comprimido.png
MEDROL;4 mg;Comprimes secables;B/30;3.627;3.06;METHYLPREDNISOLONE;Cortico�des;Oui;https://images.amavita.ch/product-images/medrol-cpr-4-mg-30-pce-main-0007I7.jpg
MEDZAR;50 mg;Comprimes pellicules secables;B/28;24.715;15.803;LOSARTAN;Antihypertenseurs;Oui;https://asafar.net/wp-content/uploads/7050_500_10.jpg
MEDZAR;50 mg;Comprimes pellicules secables;B/90;59.785;50.796;LOSARTAN;Antihypertenseurs;Oui;https://asafar.net/wp-content/uploads/7050_500_10.jpg
MEFALGIC;250 mg;Gelules;B/20;2.705;2.125;ACIDE MEFENAMIQUE;Anti-inflammatoires;Non;https://product-data.raiadrogasil.io/images/17341072.webp
MEFENAL;250 mg;Gelules;B/20;3.315;2.125;ACIDE MEFENAMIQUE;Anti-inflammatoires;Non;https://down-id.img.susercontent.com/file/sg-11134201-23010-xb98inubrbmv6c
MEFOR;1000 mg;Comprimes pellicules secables;B/60;7.805;5.151;METFORMINE;Antidiab�tiques;Oui;https://www.nepmeds.com.np/public/files/untitled-1-20201008150140-ts37oF.png
MEFOR;850 mg;Comprimes pellicules;B/60;6.66;4.437;METFORMINE;Antidiab�tiques;Oui;https://applepharmaciesgp.com/wp-content/uploads/2022/08/metfor-850-mg-tablet-60pcs-00_1-700x700.webp
MEGACEF;100 mg/5 mg;Poudre pour suspension orale;FL/40 ml;9.06;7.684;CEFIXIME;Antibiotiques;Oui;https://www.pharmabolix.com/sites/default/files/Megacef.jpg
MEGACEF;100 mg/5 ml;Poudre pour suspension orale;FL/40 ml;17.945;7.684;CEFIXIME;Antibiotiques;Oui;https://www.pharmabolix.com/sites/default/files/Megacef.jpg
MEGACEF;100 mg/5 ml;Poudre pour suspension orale;FL/60 ml;14.51;11.526;CEFIXIME;Antibiotiques;Oui;https://www.pharmabolix.com/sites/default/files/Megacef.jpg
MEGACEF;200 mg;Gelules;B/16;24.415;20.74;CEFIXIME;Antibiotiques;Oui;https://www.pharmabolix.com/sites/default/files/Megacef.jpg
MEGACEF;200 mg;Gelules;B/8;15.145;10.37;CEFIXIME;Antibiotiques;Oui;https://www.pharmabolix.com/sites/default/files/Megacef.jpg
MEGACEF;40 mg/5 ml;Poudre pour suspension orale;FL/40 ml;10.805;4.148;CEFIXIME;Antibiotiques;Oui;https://pharmaserve.com/wp-content/uploads/2023/02/Megace-Oral-Suspension-Megestrol-Acetate-1.png
MEGACEF;40 mg/5 ml;Poudre pour suspension orale;FL/60 ml;7.355;6.222;CEFIXIME;Antibiotiques;Oui;https://pharmaserve.com/wp-content/uploads/2023/02/Megace-Oral-Suspension-Megestrol-Acetate-1.png
MENOPUR;75 UI/ml;Pdre p.prep.injectable;B/5 FL + 5 amps solv/1 ml;166.571;124.41;FSH+LH;Hormones;Oui;https://5.imimg.com/data5/SELLER/Default/2023/6/320726655/AP/GH/OA/150355044/menopur-menotropins-75-iu-injection-500x500.jpg
MEPRAZOL;20 mg;Gelules;B/14;8.955;5.349;OMEPRAZOLE;Antiacides;Non;https://www.pharmacie-randanne.com/resize/1200x1200/media/randanne/finish/img/origin/30/3400936290754-omeprazole-20mg-biog-cons-gel-7.jpg
MEPRAZOL;20 mg;Gelules;B/16;20.755;12.226;OMEPRAZOLE;Antiacides;Non;https://www.pharmacie-randanne.com/resize/1200x1200/media/randanne/finish/img/origin/30/3400936290754-omeprazole-20mg-biog-cons-gel-7.jpg
MEPRAZOL;20 mg;Gelules;B/28;25.185;21.396;OMEPRAZOLE;Antiacides;Non;https://www.pharmacie-randanne.com/resize/1200x1200/media/randanne/finish/img/origin/30/3400936290754-omeprazole-20mg-biog-cons-gel-7.jpg
MEPRAZOL;20 mg;Gelules;FL/14;14.52;10.698;OMEPRAZOLE;Antiacides;Non;https://www.pharmacie-randanne.com/resize/1200x1200/media/randanne/finish/img/origin/30/3400936290754-omeprazole-20mg-biog-cons-gel-7.jpg
MEPRAZOL;20 mg;Gelules;FL/28;27.11;21.396;OMEPRAZOLE;Antiacides;Non;https://www.pharmacie-randanne.com/resize/1200x1200/media/randanne/finish/img/origin/30/3400936290754-omeprazole-20mg-biog-cons-gel-7.jpg
MEPRAZOL;20 mg;Gelules;FL/30;34.56;22.925;OMEPRAZOLE;Antiacides;Non;https://www.pharmacie-randanne.com/resize/1200x1200/media/randanne/finish/img/origin/30/3400936290754-omeprazole-20mg-biog-cons-gel-7.jpg
MEPRAZOL;20 mg;Gelules;FL/7;8.665;5.349;OMEPRAZOLE;Antiacides;Non;https://www.pharmacie-randanne.com/resize/1200x1200/media/randanne/finish/img/origin/30/3400936290754-omeprazole-20mg-biog-cons-gel-7.jpg
MEPROBAMATE;400 mg;Comprimes;B/40;3.76;1.504;MEPROBAMATE;Anxiolytiques (calmants);Oui;https://oceanpharmaceutical.com/wp-content/uploads/2023/09/Meprobamate-400-mg-Tablet.png
MERIONAL;75 UI/ml;Pdre p.prep.injectable;B/1 FL + amp solv/1 ml;29.273;24.882;FSH+LH;Hormones;Oui;https://img.balkanpharm.com/519/984/Merional+75.jpg
MERIONAL HG;75 UI/ml;Pdre p.prep.injectable;B/1 FL + amp solv/1 ml;45.96;24.882;FSH+LH;Hormones;Oui;http://pharmazone.com/cdn/shop/files/55117-MerionalHGINJ.75IU_1_1_1Pck.webp?v=1746732912
MESATEC;500 mg;Comprimes gastro-resistants;B/120;66.47;56.406;MESALAZINE;Anti-inflammatoires;Oui;https://cpf-afrique.com/wp-content/uploads/2025/10/Creation-sans-titre-2025-10-17T211152.601.png
MESATEC;500 mg;Comprimes gastro-resistants;B/60;37.175;28.203;MESALAZINE;Anti-inflammatoires;Oui;https://cpf-afrique.com/wp-content/uploads/2025/10/Creation-sans-titre-2025-10-17T211152.601.png
MESONE;0,10%;Creme dermique;T/30 g;10.79;9.154;MOMETASONE;Cortico�des;Non;https://assets.truemeds.in/Images/ProductImage/TM-COOM1-004641/MESONE-0.1--CREAM-30-GM_mesone-01-cream-30-gm--TM-COOM1-004641_1.webp?width=320
MESONE;50 �g/dose;Spray nasal;FL/120 doses;19.55;11.016;MOMETASONE;Cortico�des;Non;https://ayp.healthcare/uploads/images/products/verylarge/ayp-healthcare-brand-may-vary-mometasone-50mcg-nasal-spray-140-dose-1744648464d9b47ca3-1ae8-431d-93c2-d0426189ea56.png
MESOPRAL;20 mg;Gelules gastroresistantes;FL/7;6.54;3.641;ESOMEPRAZOLE;Antiacides;Non;http://www.pharmabolix.com/sites/default/files/Mesopral_20mg.jpg
MESOPRAL;40 mg;Gelules gastroresistantes;FL/7;11.25;4.343;ESOMEPRAZOLE;Antiacides;Non;https://pharmex.ly/wp-content/uploads/2020/12/gadgsdgsg.jpg
MESTINON;60 mg;Comprimes enrobes;B/20;30.786;26.168;PYRIDOSTIGMINE BROMURE;Autres;Oui;https://www.rosheta.com/upload/977fdc8cff64f52225808053ef9f3f69dfaf96060216e53f4550340d51f394e2.webp
METACYCLINE;250 mg;Comprimes;B/20;2.325;1.972;TETRACYCLINE;Antibiotiques;Oui;https://www.dwa.ma/images/images-results-250/5c4f2565f56176139d6d75e9-TETRACYCLINE-dwa-maroc-mainImage.jpeg
METEOSPASMYL;60 mg;Capsules molles;B/20;5.131;2.048;ALVERINE CITRATE+SIMETICONE;Antispasmodiques;Non;https://www.benu.lt/media/EshopProducts/10013709/10013709-METEOSPASMYL-60-mg-300-mg-CAPS-N20-PRO-MED.png
METFORAL;850 mg;Comprimes enrobes;B/30;3.925;2.218;METFORMINE;Antidiab�tiques;Oui;https://tienda.farmaciacarol.com/Images/Products/1482200.jpg
